Table Names,F1-1,category,title,writer,date,hit,url,recommend,pdf_title,download
pdf테이블2.csv,525,자본시장,책임투자와 스튜어드십 코드,김주환,2015-06-19,4723,/kbresearch/vitamin/reportView.do?vitaminId=1003026,"['팬데믹 이후 사이버 위험과 국내 사이버 보험상품의 이해', '위기의 국민연금', '알리바바그룹 「상호보(相互?)」의 구조와 의미']",KB지식비타민_20150617_책임투자와 스튜어드십 코드.pdf,다운완료
pdf테이블2.csv,528,자산관리,국내 가구의 소득 자산 구간별 부채보유 특성,김진성,2015-06-01,4415,/kbresearch/vitamin/reportView.do?vitaminId=1003013,"['화상통화를 활용한 비대면 보험 모집 해외 사례와 시사점', '아트테크(Art+재테크) 활성화에 따른 예술품보험의 필요성 증대', '반복되는 전염병 위험과 보험업의 역할']",KB지식비타민_20150601_국내 가구의 소득 자산 구간별 부채보유 특성.pdf,다운완료
pdf테이블2.csv,529,마케팅,회원제상거래(Subscription Commerce)의 등장과 금융업의 활용 가능성,박성수,2015-05-29,3880,/kbresearch/vitamin/reportView.do?vitaminId=1003012,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",(2015-40)KB지식비타민_20150527_회원제상거래의 등장과 금융업의 활용 가능성.pdf,다운완료
pdf테이블2.csv,532,거시/경제,일본 엔화 환율 동향과 전망,김가현,2015-05-13,7068,/kbresearch/vitamin/reportView.do?vitaminId=1002994,"['코로나19 이후 주요국 고용과 경기회복 경로', '구매관리자지수의 이해와 활용 - 미국, 유럽, 중국의 예를 중심으로', '코로나19 이후 한국경제의 양극화 심화와 과제']",KB지식비타민_20150511_일본 엔화 환율 동향과 전망.pdf,다운완료
pdf테이블2.csv,533,자산관리,스마트베타 전략의 이해와 활용,이윤재,2015-05-11,4403,/kbresearch/vitamin/reportView.do?vitaminId=1002993,"['화상통화를 활용한 비대면 보험 모집 해외 사례와 시사점', '아트테크(Art+재테크) 활성화에 따른 예술품보험의 필요성 증대', '반복되는 전염병 위험과 보험업의 역할']",KB지식비타민_20150506_스마트베타 전략의 이해와 활용.pdf,다운완료
pdf테이블2.csv,534,해외경제,"중국 주가급등에 대한 상반된 견해, 버블 vs. 강세장",이정진,2015-05-06,4286,/kbresearch/vitamin/reportView.do?vitaminId=1002989,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",KB지식비타민_20150504_중국 주가 급등에 대한 상반된 견해 / 버블 vs. 강세장_.pdf,다운완료
pdf테이블2.csv,535,거시/경제,한국의 수출여건 점검과 산업별 수출 동향,이승훈,2015-04-30,4162,/kbresearch/vitamin/reportView.do?vitaminId=1002988,"['코로나19 이후 주요국 고용과 경기회복 경로', '구매관리자지수의 이해와 활용 - 미국, 유럽, 중국의 예를 중심으로', '코로나19 이후 한국경제의 양극화 심화와 과제']",KB지식비타민_20150429_한국의 수출여건 점검과 산업별 수출 동향.pdf,다운완료
pdf테이블2.csv,536,기타,해외 역직구 시장의 성장과 결제시장의 변화,강서진,2015-04-29,5758,/kbresearch/vitamin/reportView.do?vitaminId=1002987,"['벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라', '북한의 순환경제정책과 재자원화', '자가면역질환의 이해와 관리 방안']",KB지식비타민_20150427_해외 역직구 시장의 성장과 결제시장의 변화_최종.pdf,다운완료
pdf테이블2.csv,537,기타,"Retail clinic, 유통과 의료의 융합모델 부상",김동우,2015-04-17,5373,/kbresearch/vitamin/reportView.do?vitaminId=1002984,"['벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라', '북한의 순환경제정책과 재자원화', '자가면역질환의 이해와 관리 방안']",KB지식비타민_20150415_Retail clinic / 유통과 의료의 융합모델 부상.pdf,다운완료
pdf테이블2.csv,538,기타,금융상품 투자금 수령/납입방식의 중요성 및 선택 설계,김예구,2015-04-15,3525,/kbresearch/vitamin/reportView.do?vitaminId=1002982,"['벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라', '북한의 순환경제정책과 재자원화', '자가면역질환의 이해와 관리 방안']",KB지식비타민_20150413_금융상품 투자금 수령 /납입 방식의 중요성 및 선택 설계.pdf,다운완료
pdf테이블2.csv,539,부동산,최근 수도권 분양시장의 주요 특징과 향후 전망,서동한,2015-04-10,3991,/kbresearch/vitamin/reportView.do?vitaminId=1002979,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_20150408_최근 수도권 분양시장의 주요 특징과 향후 전망.pdf,다운완료
pdf테이블2.csv,540,자본시장,글로벌 연기금의 자산배분 전략 변화,김주환,2015-04-08,4372,/kbresearch/vitamin/reportView.do?vitaminId=1002974,"['팬데믹 이후 사이버 위험과 국내 사이버 보험상품의 이해', '위기의 국민연금', '알리바바그룹 「상호보(相互?)」의 구조와 의미']",KB지식비타민_20150406_글로벌 연기금의 자산배분 전략 변화.pdf,다운완료
pdf테이블2.csv,541,부동산,뉴스테이(기업형 주택임대) 정책의 이해와 영향,이종아,2015-04-03,5036,/kbresearch/vitamin/reportView.do?vitaminId=1002972,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_20150401_뉴스테이(기업형 주택임대) 정책의 이해와 영향_최종1.pdf,다운완료
pdf테이블2.csv,542,기타,인성평가를 활용한 신용평가 사례와 시사점,김회민,2015-04-01,4630,/kbresearch/vitamin/reportView.do?vitaminId=1002971,"['벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라', '북한의 순환경제정책과 재자원화', '자가면역질환의 이해와 관리 방안']",KB지식비타민_20150330_인성평가를 활용한 신용평가 사례와 시사점.pdf,다운완료
pdf테이블2.csv,543,마케팅,국내외 반려동물보험 동향과 시사점,황원경,2015-03-27,4979,/kbresearch/vitamin/reportView.do?vitaminId=1002970,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",KB지식비타민_20150325_국내외 반려동물보험 동향과 시사점_등재용.pdf,다운완료
pdf테이블2.csv,544,자산관리,로보 어드바이저의 부상과 자산관리 서비스의 변화,정인,2015-03-23,6759,/kbresearch/vitamin/reportView.do?vitaminId=1002969,"['화상통화를 활용한 비대면 보험 모집 해외 사례와 시사점', '아트테크(Art+재테크) 활성화에 따른 예술품보험의 필요성 증대', '반복되는 전염병 위험과 보험업의 역할']",KB지식비타민_20150323_로보 어드바이저의 부상과 자산관리서비스의 변화.pdf,다운완료
pdf테이블2.csv,545,마케팅,은행 브랜치의 역할과 아웃바운드 현황,박성수,2015-03-18,6306,/kbresearch/vitamin/reportView.do?vitaminId=1002967,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",(2015-21)KB지식비타민_20150318_은행 브랜치의 역할과 아웃바운드 현황.pdf,다운완료
pdf테이블2.csv,547,자본시장,벤처투자 선순환을 위한 세컨더리마켓(중간회수시장)의 역할,이윤재,2015-03-02,4867,/kbresearch/vitamin/reportView.do?vitaminId=1002948,"['팬데믹 이후 사이버 위험과 국내 사이버 보험상품의 이해', '위기의 국민연금', '알리바바그룹 「상호보(相互?)」의 구조와 의미']",KB지식비타민_20150302_벤처투자 선순환을 위한 세컨더리마켓의 역할.pdf,다운완료
pdf테이블2.csv,548,기타,웨어러블 기기의 진화와 미래 금융서비스,강서진,2015-02-25,5140,/kbresearch/vitamin/reportView.do?vitaminId=1002947,"['벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라', '북한의 순환경제정책과 재자원화', '자가면역질환의 이해와 관리 방안']",KB지식비타민_20150225_웨어러블 기기의 진화와 미래 금융서비스_최종.pdf,다운완료
pdf테이블2.csv,540,자본시장,글로벌 연기금의 자산배분 전략 변화,김주환,2015-04-08,4372,/kbresearch/vitamin/reportView.do?vitaminId=1002974,"['팬데믹 이후 사이버 위험과 국내 사이버 보험상품의 이해', '위기의 국민연금', '알리바바그룹 「상호보(相互?)」의 구조와 의미']",KB지식비타민_20150406_글로벌 연기금의 자산배분 전략 변화.pdf,다운완료
pdf테이블2.csv,541,부동산,뉴스테이(기업형 주택임대) 정책의 이해와 영향,이종아,2015-04-03,5036,/kbresearch/vitamin/reportView.do?vitaminId=1002972,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_20150401_뉴스테이(기업형 주택임대) 정책의 이해와 영향_최종1.pdf,다운완료
pdf테이블2.csv,542,기타,인성평가를 활용한 신용평가 사례와 시사점,김회민,2015-04-01,4630,/kbresearch/vitamin/reportView.do?vitaminId=1002971,"['벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라', '북한의 순환경제정책과 재자원화', '자가면역질환의 이해와 관리 방안']",KB지식비타민_20150330_인성평가를 활용한 신용평가 사례와 시사점.pdf,다운완료
pdf테이블2.csv,543,마케팅,국내외 반려동물보험 동향과 시사점,황원경,2015-03-27,4979,/kbresearch/vitamin/reportView.do?vitaminId=1002970,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",KB지식비타민_20150325_국내외 반려동물보험 동향과 시사점_등재용.pdf,다운완료
pdf테이블2.csv,544,자산관리,로보 어드바이저의 부상과 자산관리 서비스의 변화,정인,2015-03-23,6759,/kbresearch/vitamin/reportView.do?vitaminId=1002969,"['화상통화를 활용한 비대면 보험 모집 해외 사례와 시사점', '아트테크(Art+재테크) 활성화에 따른 예술품보험의 필요성 증대', '반복되는 전염병 위험과 보험업의 역할']",KB지식비타민_20150323_로보 어드바이저의 부상과 자산관리서비스의 변화.pdf,다운완료
pdf테이블2.csv,545,마케팅,은행 브랜치의 역할과 아웃바운드 현황,박성수,2015-03-18,6306,/kbresearch/vitamin/reportView.do?vitaminId=1002967,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",(2015-21)KB지식비타민_20150318_은행 브랜치의 역할과 아웃바운드 현황.pdf,다운완료
pdf테이블2.csv,547,자본시장,벤처투자 선순환을 위한 세컨더리마켓(중간회수시장)의 역할,이윤재,2015-03-02,4867,/kbresearch/vitamin/reportView.do?vitaminId=1002948,"['팬데믹 이후 사이버 위험과 국내 사이버 보험상품의 이해', '위기의 국민연금', '알리바바그룹 「상호보(相互?)」의 구조와 의미']",KB지식비타민_20150302_벤처투자 선순환을 위한 세컨더리마켓의 역할.pdf,다운완료
pdf테이블2.csv,548,기타,웨어러블 기기의 진화와 미래 금융서비스,강서진,2015-02-25,5140,/kbresearch/vitamin/reportView.do?vitaminId=1002947,"['벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라', '북한의 순환경제정책과 재자원화', '자가면역질환의 이해와 관리 방안']",KB지식비타민_20150225_웨어러블 기기의 진화와 미래 금융서비스_최종.pdf,다운완료
pdf테이블2.csv,558,해외경제,2015년 중국 성장률 바오치(7% 유지) 가능성 점검,이정진,2015-02-23,3291,/kbresearch/vitamin/reportView.do?vitaminId=1002945,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",KB지식비타민_20150223_2015년 중국 성장률 바오치(7퍼센트 유지) 가능성 점검_.pdf,다운완료
pdf테이블2.csv,559,거시/경제,미국의 정책금리 인상 논의와 글로벌 자금흐름 영향,이승훈,2015-02-16,5563,/kbresearch/vitamin/reportView.do?vitaminId=1002943,"['코로나19 이후 주요국 고용과 경기회복 경로', '구매관리자지수의 이해와 활용 - 미국, 유럽, 중국의 예를 중심으로', '코로나19 이후 한국경제의 양극화 심화와 과제']",KB지식비타민_20150216_미국의 정책금리 인상 논의와 글로벌 자금흐름 영향.pdf,다운완료
pdf테이블2.csv,560,자본시장,주주행동주의와 행동주의 펀드의 성장,김예구,2015-02-04,4166,/kbresearch/vitamin/reportView.do?vitaminId=1002934,"['팬데믹 이후 사이버 위험과 국내 사이버 보험상품의 이해', '위기의 국민연금', '알리바바그룹 「상호보(相互?)」의 구조와 의미']",KB지식비타민_20150204_주주행동주의와 행동주의 펀드의 성장.pdf,다운완료
pdf테이블2.csv,561,경영환경,독립투자자문업자(IFA) 제도 도입과 영향,김주환,2015-02-02,5144,/kbresearch/vitamin/reportView.do?vitaminId=1002933,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_20150202_독립투자자문업자 제도 도입과 영향.pdf,다운완료
pdf테이블2.csv,562,기타,영국의 테크시티(Tech City)와 핀테크,김동우,2015-01-28,7479,/kbresearch/vitamin/reportView.do?vitaminId=1002932,"['벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라', '북한의 순환경제정책과 재자원화', '자가면역질환의 이해와 관리 방안']",KB지식비타민_20150128_영국의 테크시티(Tech City)와 핀테크.pdf,다운완료
pdf테이블2.csv,563,부동산,행복주택의 이해 및 추진현황,이종아,2015-01-26,4454,/kbresearch/vitamin/reportView.do?vitaminId=1002930,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_20150126_행복주택의 이해 및 추진 현황_1.pdf,다운완료
pdf테이블2.csv,564,자산관리,저금리시대의 저축과 레버리지 투자,김진성,2015-01-21,5201,/kbresearch/vitamin/reportView.do?vitaminId=1002927,"['화상통화를 활용한 비대면 보험 모집 해외 사례와 시사점', '아트테크(Art+재테크) 활성화에 따른 예술품보험의 필요성 증대', '반복되는 전염병 위험과 보험업의 역할']",KB지식비타민_20150121_저금리시대의 저축과 레버리지 투자.pdf,다운완료
pdf테이블2.csv,565,경영환경,O2O 거래의 개념 및 관련 논란의 이해,정훈,2015-01-09,6651,/kbresearch/vitamin/reportView.do?vitaminId=1002916,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_20150112_O2O 거래의 개념 및 관련 논란의 이해.pdf,다운완료
pdf테이블2.csv,566,부동산,2015년 미국 부동산시장 트렌드 점검,손은경,2015-01-07,3668,/kbresearch/vitamin/reportView.do?vitaminId=1002913,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_20150107_2015년 미국 부동산시장 트렌드 점검.pdf,다운완료
pdf테이블2.csv,567,자산관리,타겟데이트(Target Date)펀드의 이해와 시사점,황원경,2015-01-05,4090,/kbresearch/vitamin/reportView.do?vitaminId=1002912,"['화상통화를 활용한 비대면 보험 모집 해외 사례와 시사점', '아트테크(Art+재테크) 활성화에 따른 예술품보험의 필요성 증대', '반복되는 전염병 위험과 보험업의 역할']",KB지식비타민_20150105_타겟데이트(Target Date)펀드의 이해와 시사점-등재용.pdf,다운완료
pdf테이블.csv,,,,,,,,recommend_list,pdf_title,download
pdf테이블.csv,0,산업분석,인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리),심경석,2023-07-24,448,/kbresearch/vitamin/reportView.do?vitaminId=2000401,"['발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전', '스코프3(Scope3)로 넓혀져 가는 탄소 발자국 지우기 ']",KB지식비타민_인공지능 시대 새로운 성장 동력 HBM_2307_홈페이지 등재용.pdf,다운완료
pdf테이블.csv,1,디지털,인공지능은 인간지능을 초월할 수 있을까,김진성,2023-06-20,948,/kbresearch/vitamin/reportView.do?vitaminId=2000400,"['해외 대형은행의 온라인 대출중개 플랫폼 활용과 대응 사례', '트래블룰 적용 의의와 국내 가상자산 업계 동향', '소상공인의 코로나19 위기 극복을 위한 디지털 전환']",(지식비타민) 인공지능은 인간지능을 초월할 수 있을까_최종.pdf,다운완료
pdf테이블.csv,2,산업분석,"발전기 없는 발전소, 가상발전소(VPP)",이창우,2023-04-14,1909,/kbresearch/vitamin/reportView.do?vitaminId=2000381,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '해상풍력, 풍력발전의 새로운 도전', '스코프3(Scope3)로 넓혀져 가는 탄소 발자국 지우기 ']",(지식비타민)발전기 없는 발전소 가상발전소(VPP)_웹.pdf,다운완료
pdf테이블.csv,3,디지털,해외 대형은행의 온라인 대출중개 플랫폼 활용과 대응 사례,김준산,2022-10-07,6210,/kbresearch/vitamin/reportView.do?vitaminId=2000360,"['인공지능은 인간지능을 초월할 수 있을까', '트래블룰 적용 의의와 국내 가상자산 업계 동향', '소상공인의 코로나19 위기 극복을 위한 디지털 전환']",KB지식비타민_해외 대형은행의 온라인 대출중개 플랫폼 활용과 대응 사례.pdf,다운완료
pdf테이블.csv,4,디지털,트래블룰 적용 의의와 국내 가상자산 업계 동향,박교순,2022-05-30,5031,/kbresearch/vitamin/reportView.do?vitaminId=2000355,"['인공지능은 인간지능을 초월할 수 있을까', '해외 대형은행의 온라인 대출중개 플랫폼 활용과 대응 사례', '소상공인의 코로나19 위기 극복을 위한 디지털 전환']",KB지식비타민_트래블룰 시행의 의의와 국내 가상자산업계 동향.pdf,다운완료
pdf테이블.csv,5,경영환경,"여성의 건강과 삶의 질을 높이는 기술, 펨테크",김도연,2022-05-25,6007,/kbresearch/vitamin/reportView.do?vitaminId=2000353,"['금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감', '로봇을 활용한 슬기로운 코로나19 극복']",KB지식비타민_여성의 건강과 삶의 질을 높이는 기술 펨테크.pdf,다운완료
pdf테이블.csv,6,기타,"벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라",이창우,2022-05-22,4499,/kbresearch/vitamin/reportView.do?vitaminId=2000352,"['북한의 순환경제정책과 재자원화', '자가면역질환의 이해와 관리 방안', '로또의 세계, 800만분의 1의 확률을 뚫어라']","KB지식비타민(22-06)_벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라_FF.pdf",다운완료
pdf테이블.csv,7,자산관리,화상통화를 활용한 비대면 보험 모집 해외 사례와 시사점,이명창,2022-03-15,3704,/kbresearch/vitamin/reportView.do?vitaminId=2000347,"['아트테크(Art+재테크) 활성화에 따른 예술품보험의 필요성 증대', '반복되는 전염병 위험과 보험업의 역할', 'MZ세대 겨냥하는 ‘미니보험’']",KB지식비타민(22-03)_화상통화를 활용한 비대면 보험모집 해외 사례와 시사점.pdf,다운완료
pdf테이블.csv,8,부동산,주택 임대차 계약 후 필수 코스 전월세신고제,손은경,2022-02-21,4023,/kbresearch/vitamin/reportView.do?vitaminId=2000343,"['주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?', '2021년 미국의 새로운 부동산 트렌드']",KB지식비타민_주택임대차계약 후 필수코스 전월세신고제.pdf,다운완료
pdf테이블.csv,18,디지털,소상공인의 코로나19 위기 극복을 위한 디지털 전환,박정미,2022-02-08,6180,/kbresearch/vitamin/reportView.do?vitaminId=2000342,"['인공지능은 인간지능을 초월할 수 있을까', '해외 대형은행의 온라인 대출중개 플랫폼 활용과 대응 사례', '트래블룰 적용 의의와 국내 가상자산 업계 동향']",KB지식비타민_소상공인을 위한 디지털 전환.pdf,다운완료
pdf테이블.csv,19,경영환경,"금융, 범죄로부터 국민을 보호하라",이창우,2022-01-10,4572,/kbresearch/vitamin/reportView.do?vitaminId=2000339,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '성과를 만드는 팀의 비밀, 심리적 안전감', '로봇을 활용한 슬기로운 코로나19 극복']",KB지식비타민_금융 범죄로부터 국민을 보호하라.pdf,다운완료
pdf테이블.csv,20,경영환경,"성과를 만드는 팀의 비밀, 심리적 안전감",이동훈,2022-01-03,6438,/kbresearch/vitamin/reportView.do?vitaminId=2000338,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '로봇을 활용한 슬기로운 코로나19 극복']",KB지식비타민_성과를 만드는 팀의 비밀 심리적 안전감.pdf,다운완료
pdf테이블.csv,21,자산관리,아트테크(Art+재테크) 활성화에 따른 예술품보험의 필요성 증대,박준모,2021-12-27,3381,/kbresearch/vitamin/reportView.do?vitaminId=2000337,"['화상통화를 활용한 비대면 보험 모집 해외 사례와 시사점', '반복되는 전염병 위험과 보험업의 역할', 'MZ세대 겨냥하는 ‘미니보험’']",KB지식비타민_아트테크 활성화에 따른 예술품보험의 필요성 증대.pdf,다운완료
pdf테이블.csv,22,부동산,주택인 듯 주택 아닌 주택 같은 오피스텔,정종훈,2021-11-15,4635,/kbresearch/vitamin/reportView.do?vitaminId=2000334,"['주택 임대차 계약 후 필수 코스 전월세신고제', '집값이 오르면 소비도 늘어날까?', '2021년 미국의 새로운 부동산 트렌드']",KB지식비타민_주택인 듯 주택 아닌 주택 같은 오피스텔.pdf,다운완료
pdf테이블.csv,23,산업분석,"해상풍력, 풍력발전의 새로운 도전",장경석,2021-11-01,3723,/kbresearch/vitamin/reportView.do?vitaminId=2000333,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '스코프3(Scope3)로 넓혀져 가는 탄소 발자국 지우기 ']",KB지식비타민_해상풍력 풍력발전의 새로운 도전.pdf,다운완료
pdf테이블.csv,24,마케팅,"일 잘하는 소비자, 팬슈머에 응답하라",손광표,2021-10-26,5808,/kbresearch/vitamin/reportView.do?vitaminId=2000332,"['할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다', 'UI/UX, 경험을 디자인하다 ']",KB지식비타민_일 잘하는 소비자 팬슈머에 응답하라.pdf,다운완료
pdf테이블.csv,25,산업분석,스코프3(Scope3)로 넓혀져 가는 탄소 발자국 지우기,채희근,2021-10-26,4383,/kbresearch/vitamin/reportView.do?vitaminId=2000331,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_scope 3로 넓혀져 가는 탄소 발자국 지우기.pdf,다운완료
pdf테이블.csv,26,경영환경,로봇을 활용한 슬기로운 코로나19 극복,김준산,2021-10-20,2942,/kbresearch/vitamin/reportView.do?vitaminId=2000330,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_로봇을 활용한 슬기로운 코로나19 극복.pdf,다운완료
pdf테이블.csv,27,해외경제,중국 그린본드 시장 현황과 향후 전망,이정진,2021-10-18,1702,/kbresearch/vitamin/reportView.do?vitaminId=2000329,"['100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날', '중국 금융업의 AI 응용과 향후 전망']",KB지식비타민_중국 그린본드 시장 현황과 향후 전망.pdf,다운완료
pdf테이블.csv,28,산업분석,테슬라도 눈 돌린 우주산업 - 민간 주도 뉴 스페이스,심경석,2021-09-01,4121,/kbresearch/vitamin/reportView.do?vitaminId=2000328,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_테슬라도 눈 돌린 우주산업.pdf,다운완료
pdf테이블.csv,29,기타,북한의 순환경제정책과 재자원화,손광수,2021-08-24,2510,/kbresearch/vitamin/reportView.do?vitaminId=2000327,"['벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라', '자가면역질환의 이해와 관리 방안', '로또의 세계, 800만분의 1의 확률을 뚫어라']",KB지식비타민_북한의 순환경제정책과 재자원화.pdf,다운완료
pdf테이블.csv,30,산업분석,"위기를 기회로, 유통업의 디지털 트랜스포메이션",오상엽,2021-08-23,4989,/kbresearch/vitamin/reportView.do?vitaminId=2000313,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_위기를 기회로 유통업의 디지털 트랜스포메이션.pdf,다운완료
pdf테이블.csv,31,해외경제,100년 기업 육성을 위한 일본 정부와 은행들의 노력,한보화,2021-08-16,2959,/kbresearch/vitamin/reportView.do?vitaminId=2000326,"['중국 그린본드 시장 현황과 향후 전망', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날', '중국 금융업의 AI 응용과 향후 전망']",KB지식비타민_100년 기업 육성을 위한 일본 정부와 은행들의 노력[최종].pdf,다운완료
pdf테이블.csv,32,거시/경제,코로나19 이후 주요국 고용과 경기회복 경로,이승훈,2021-08-09,3778,/kbresearch/vitamin/reportView.do?vitaminId=2000325,"['구매관리자지수의 이해와 활용 - 미국, 유럽, 중국의 예를 중심으로', '코로나19 이후 한국경제의 양극화 심화와 과제', '스마일 커브를 통해 바라보는 달러의 향방']",KB지식비타민_코로나19 이후 주요국 고용과 경기회복 경로 (1).pdf,다운완료
pdf테이블.csv,33,기타,자가면역질환의 이해와 관리 방안,김도연,2021-08-09,1983,/kbresearch/vitamin/reportView.do?vitaminId=2000324,"['벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라', '북한의 순환경제정책과 재자원화', '로또의 세계, 800만분의 1의 확률을 뚫어라']",KB지식비타민_자가면역질환의 이해와 관리방안_최종v.pdf,다운완료
pdf테이블.csv,34,기타,"로또의 세계, 800만분의 1의 확률을 뚫어라",김진성,2021-08-04,2873,/kbresearch/vitamin/reportView.do?vitaminId=2000323,"['벌집군집붕괴현상(CCD), 꿀벌의 경고에 응답하라', '북한의 순환경제정책과 재자원화', '자가면역질환의 이해와 관리 방안']",KB지식비타민_800만분의 1의 확률을 뚫어라_최종.pdf,다운완료
pdf테이블.csv,35,부동산,집값이 오르면 소비도 늘어날까?,김태환,2021-08-04,3281,/kbresearch/vitamin/reportView.do?vitaminId=2000322,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '2021년 미국의 새로운 부동산 트렌드']",KB지식비타민_집값이 오르면 소비도 늘어날까_최종.pdf,다운완료
pdf테이블.csv,36,부동산,2021년 미국의 새로운 부동산 트렌드,손은경,2021-06-28,4981,/kbresearch/vitamin/reportView.do?vitaminId=2000312,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_2021년 미국 부동산 최신 동향.pdf,다운완료
pdf테이블.csv,37,경영환경,"라이브 커머스, 중국 보험업계 새로운 판매 채널로 부상",이명창,2021-06-21,3357,/kbresearch/vitamin/reportView.do?vitaminId=2000309,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_라이브 커머스-중국 보험업계 새로운 판매채널로 부상.pdf,다운완료
